STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,TRANSPORT_MODE,,VEHICLE_TYPE,,INFRASTRUCTURE_TYPE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NZL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2019,,14750,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NZL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2020,,12875,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NZL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2021,,13260,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NZL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2022,,13727,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1970,,11760,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1971,,11080,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1972,,11320,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1973,,10970,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1974,,10240,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1975,,10974,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1976,,10400,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1977,,12830,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1978,,12370,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1979,,10940,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1980,,10248,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1981,,10480,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1982,,10430,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1983,,10608,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1984,,11094,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1985,,11902,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1986,,12006,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1987,,11090,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1988,,10962,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1989,,11490,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1990,,11886,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1991,,11712,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1992,,11404,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1993,,11536,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1994,,11247,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1995,,11756,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1996,,12025,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1997,,11823,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1998,,12120,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1999,,11460,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2000,,11662,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2001,,11522,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2002,,12395,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2003,,11851,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2004,,12121,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2005,,11214,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2006,,11126,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2007,,12082,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2008,,10868,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2009,,9844,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2010,,9130,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2011,,8363,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2012,,8195,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2013,,6842,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2014,,6291,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2015,,5687,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2016,,5539,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2017,,5262,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2018,,4941,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2019,,4358,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2020,,4436,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2021,,4565,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2022,,4485,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2023,,4256,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,NOR,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2024,,4061,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1970,,37844,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1975,,52018,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1978,,51691,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1979,,50768,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1980,,52247,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1981,,57472,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1982,,51231,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1983,,53024,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1984,,46305,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1985,,46978,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1986,,47817,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1987,,46897,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1988,,48477,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1989,,60363,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1990,,66944,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1991,,73143,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1992,,67993,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1993,,65153,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1994,,71317,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1995,,77126,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1996,,77778,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1997,,90476,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1998,,84640,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1999,,68449,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2000,,71638,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2001,,68194,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2002,,67498,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2003,,63900,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2004,,64661,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2005,,61191,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2006,,59123,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2007,,63224,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2008,,62097,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2009,,56046,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2010,,48952,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2011,,49501,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2012,,45792,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2013,,44059,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2014,,42545,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2015,,39778,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2016,,40766,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2017,,39466,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2018,,37359,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2019,,35477,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2020,,26463,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2021,,26415,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2022,,24743,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,POL,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2023,,24125,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1970,,28651,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1971,,30972,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1972,,34118,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1973,,32065,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1974,,30282,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1975,,40201,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1976,,35901,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1977,,34746,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1978,,35653,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1979,,37531,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1980,,40784,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1981,,44256,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1982,,46818,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1983,,39240,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1984,,39107,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1985,,39297,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1986,,40823,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1987,,54196,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1988,,59177,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1989,,61186,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1990,,63004,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1991,,69188,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1992,,70654,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1993,,66417,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1994,,61893,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1995,,63456,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1996,,66333,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1997,,66245,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1998,,66342,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,1999,,65082,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2000,,59696,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2001,,56839,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2002,,56379,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2003,,55068,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2004,,51850,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2005,,49096,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,PRT,,A,,INJURED,,PS,,ROAD,,_T,,_T,,2006,,47018,,A,,0,,1,
